"Latest: Time (min)","Latest: Dissolved O2 (mg/L)","Latest: LED (umol photons/m2/s)","Latest: S171 Temp (V) (V)","Latest: Temperature (°C)"
0,2.85094821389,-594.956710205,1.41700744629,20.9890706402
0.0166666666667,2.85240586033,-594.956710205,1.41693115234,20.9902840093
0.0333333333333,2.85552938843,-594.956710205,1.41700744629,20.9890706402
0.05,2.86781526562,-594.956710205,1.4168548584,20.9914974517
0.0666666666667,2.86219291504,-594.956710205,1.4168548584,20.9914974517
0.0833333333333,2.86011056298,-594.956710205,1.41670227051,20.9939245564
0.1,2.85303056595,-594.956710205,1.41654968262,20.9963519543
0.116666666667,2.85053174347,-594.956710205,1.41609191895,21.0036359077
0.133333333333,2.86281762066,-594.956710205,1.41616821289,21.0024217321
0.15,2.87822702596,-594.956710205,1.41632080078,20.9999936009
0.166666666667,2.89092937356,-594.956710205,1.41632080078,20.9999936009
0.183333333333,2.89717642976,-594.956710205,1.41578674316,21.0084933438
0.2,2.89905054662,-594.956710205,1.41586303711,21.0072788747
0.216666666667,2.90425642678,-594.956710205,1.41593933105,21.006064479
0.233333333333,2.90134113389,-594.956710205,1.41586303711,21.0072788747
0.25,2.89446937207,-594.956710205,1.41586303711,21.0072788747
0.266666666667,2.89592701852,-594.956710205,1.41578674316,21.0084933438
0.283333333333,2.89967525224,-594.956710205,1.41578674316,21.0084933438
0.3,2.89967525224,-594.956710205,1.41578674316,21.0084933438
0.316666666667,2.88822231587,-594.956710205,1.41578674316,21.0084933438
0.333333333333,2.88572349339,-594.956710205,1.41571044922,21.0097078863
0.35,2.87489526265,-594.956710205,1.41571044922,21.0097078863
0.366666666667,2.87572820348,-594.956710205,1.41563415527,21.0109225023
0.383333333333,2.87489526265,-594.956710205,1.41563415527,21.0109225023
0.4,2.8765611443,-594.956710205,1.41563415527,21.0109225023
0.416666666667,2.8859317286,-594.956710205,1.41563415527,21.0109225023
0.433333333333,2.8953023129,-594.956710205,1.41548156738,21.0133519544
0.45,2.88551525819,-594.956710205,1.41540527344,21.0145667906
0.466666666667,2.89967525224,-594.956710205,1.41540527344,21.0145667906
0.483333333333,2.8955105481,-594.956710205,1.41494750977,21.0218573504
0.5,2.88384937653,-594.956710205,1.41494750977,21.0218573504
0.516666666667,2.8796846724,-594.956710205,1.41502380371,21.0206420734
0.533333333333,2.87989290761,-594.956710205,1.41502380371,21.0206420734
0.55,2.87781055554,-594.956710205,1.41479492188,21.0242881248
0.566666666667,2.89134584397,-594.956710205,1.41441345215,21.0303663475
0.583333333333,2.89405290166,-594.956710205,1.41456604004,21.0279348379
0.6,2.90321525075,-594.956710205,1.4143371582,21.0315822127
0.616666666667,2.90217407472,-594.956710205,1.41441345215,21.0303663475
0.633333333333,2.90217407472,-594.956710205,1.41441345215,21.0303663475
0.65,2.89738466496,-594.956710205,1.41418457031,21.0340141637
0.666666666667,2.89426113687,-594.956710205,1.41410827637,21.0352302496
0.683333333333,2.89946701703,-594.956710205,1.41418457031,21.0340141637
0.7,2.90821289571,-594.956710205,1.41380310059,21.0400953291
0.716666666667,2.91216936463,-594.956710205,1.41357421875,21.0437449116
0.733333333333,2.91237759984,-594.956710205,1.41357421875,21.0437449116
0.75,2.90279878034,-594.956710205,1.41342163086,21.0461783349
0.766666666667,2.89426113687,-594.956710205,1.41357421875,21.0437449116
0.783333333333,2.89176231439,-594.956710205,1.4134979248,21.0449615864
0.8,2.89259525521,-594.956710205,1.41334533691,21.047395157
0.816666666667,2.88863878629,-594.956710205,1.41334533691,21.047395157
0.833333333333,2.88301643571,-594.956710205,1.41334533691,21.047395157
0.85,2.88072584843,-594.956710205,1.41319274902,21.0498290223
0.866666666667,2.88072584843,-594.956710205,1.41326904297,21.0486120528
0.883333333333,2.89072113835,-594.956710205,1.41319274902,21.0498290223
0.9,2.89696819455,-594.956710205,1.41288757324,21.0546976372
0.916666666667,2.88967996232,-594.956710205,1.41296386719,21.0534803729
0.933333333333,2.89155407918,-594.956710205,1.41265869141,21.0583498724
0.95,2.89800937058,-594.956710205,1.41288757324,21.0546976372
0.966666666667,2.90717171968,-594.956710205,1.41265869141,21.0583498724
0.983333333333,2.91279407025,-594.956710205,1.41227722168,21.0644384061
1,2.91133642381,-594.956710205,1.41235351563,21.0632205518
1.01666666667,2.91529289273,-594.956710205,1.41159057617,21.0754024165
1.03333333333,2.91945759687,-594.956710205,1.41181945801,21.0717470818
1.05,2.91675053918,-594.956710205,1.41143798828,21.0778396755
1.06666666667,2.91404348149,-594.956710205,1.41128540039,21.0802772301
1.08333333333,2.91779171521,-594.956710205,1.41143798828,21.0778396755
1.1,2.92195641935,-594.956710205,1.41128540039,21.0802772301
1.11666666667,2.91695877439,-594.956710205,1.41090393066,21.0863724101
1.13333333333,2.9142517167,-594.956710205,1.41082763672,21.0875916679
1.15,2.91050348298,-594.956710205,1.41067504883,21.0900304053
1.16666666667,2.90654701406,-594.956710205,1.4102935791,21.0961285435
1.18333333333,2.92383053621,-594.956710205,1.41059875488,21.091249885
1.2,2.93049406282,-594.956710205,1.41052246094,21.0924694386
1.21666666667,2.91883289125,-594.956710205,1.41036987305,21.0949087679
