"Latest: Time (min)","Latest: Dissolved O2 (mg/L)","Latest: LED (umol photons/m2/s)","Latest: S171 Temp (V) (V)","Latest: Temperature (°C)"
0,1.91909100654,-594.956710205,1.28929138184,23.1299495299
0.0166666666667,1.92029156394,-594.956710205,1.28929138184,23.1299495299
0.0333333333333,1.91879086719,-594.956710205,1.28913879395,23.1326477886
0.05,1.92029156394,-594.956710205,1.28921508789,23.1312986144
0.0666666666667,1.92059170329,-594.956710205,1.28921508789,23.1312986144
0.0833333333333,1.91789044914,-594.956710205,1.28929138184,23.1299495299
0.1,1.92029156394,-594.956710205,1.28944396973,23.1272516298
0.116666666667,1.91999142459,-594.956710205,1.28929138184,23.1299495299
0.133333333333,1.91729017044,-594.956710205,1.28921508789,23.1312986144
0.15,1.91909100654,-594.956710205,1.28929138184,23.1299495299
0.166666666667,1.91789044914,-594.956710205,1.28929138184,23.1299495299
0.183333333333,1.91428877693,-594.956710205,1.28929138184,23.1299495299
0.2,1.91699003109,-594.956710205,1.28921508789,23.1312986144
0.216666666667,1.91729017044,-594.956710205,1.28913879395,23.1326477886
0.233333333333,1.91578947368,-594.956710205,1.28898620605,23.1353464062
0.25,1.91368849823,-594.956710205,1.28921508789,23.1312986144
0.266666666667,1.91428877693,-594.956710205,1.28898620605,23.1353464062
0.283333333333,1.91638975239,-594.956710205,1.2890625,23.1339970525
0.3,1.91518919498,-594.956710205,1.28898620605,23.1353464062
0.316666666667,1.91338835888,-594.956710205,1.28883361816,23.1380453827
0.333333333333,1.91278808018,-594.956710205,1.28860473633,23.1420945205
0.35,1.91458891628,-594.956710205,1.28898620605,23.1353464062
0.366666666667,1.91248794083,-594.956710205,1.28875732422,23.1393950055
0.383333333333,1.91368849823,-594.956710205,1.28883361816,23.1380453827
0.4,1.91308821953,-594.956710205,1.28883361816,23.1380453827
0.416666666667,1.91068710473,-594.956710205,1.28883361816,23.1380453827
0.433333333333,1.91128738343,-594.956710205,1.28868103027,23.1407447181
0.45,1.91068710473,-594.956710205,1.28868103027,23.1407447181
0.466666666667,1.91338835888,-594.956710205,1.28860473633,23.1420945205
0.483333333333,1.90918640798,-594.956710205,1.28868103027,23.1407447181
0.5,1.90828598992,-594.956710205,1.28860473633,23.1420945205
0.516666666667,1.91098724408,-594.956710205,1.28868103027,23.1407447181
0.533333333333,1.90738557187,-594.956710205,1.28860473633,23.1420945205
0.55,1.90738557187,-594.956710205,1.28860473633,23.1420945205
0.566666666667,1.90978668668,-594.956710205,1.28852844238,23.1434444127
0.583333333333,1.90738557187,-594.956710205,1.28875732422,23.1393950055
0.6,1.90618501447,-594.956710205,1.28860473633,23.1420945205
0.616666666667,1.90858612927,-594.956710205,1.28860473633,23.1420945205
0.633333333333,1.90618501447,-594.956710205,1.28852844238,23.1434444127
0.65,1.90468431772,-594.956710205,1.28852844238,23.1434444127
0.666666666667,1.90708543252,-594.956710205,1.2882232666,23.1488448796
0.683333333333,1.90588487512,-594.956710205,1.28829956055,23.1474946281
0.7,1.90168292421,-594.956710205,1.28814697266,23.1501952208
0.716666666667,1.90378389967,-594.956710205,1.28807067871,23.151545652
0.733333333333,1.90498445707,-594.956710205,1.28814697266,23.1501952208
0.75,1.90108264551,-594.956710205,1.28814697266,23.1501952208
0.766666666667,1.90198306357,-594.956710205,1.28807067871,23.151545652
0.783333333333,1.90318362097,-594.956710205,1.28799438477,23.152896173
0.8,1.90168292421,-594.956710205,1.2882232666,23.1488448796
0.816666666667,1.90198306357,-594.956710205,1.28814697266,23.1501952208
0.833333333333,1.90258334227,-594.956710205,1.28791809082,23.1542467839
0.85,1.89808125201,-594.956710205,1.28799438477,23.152896173
0.866666666667,1.90108264551,-594.956710205,1.28799438477,23.152896173
0.883333333333,1.90168292421,-594.956710205,1.28784179688,23.1555974846
0.9,1.89868153071,-594.956710205,1.28768920898,23.1582991559
0.916666666667,1.89928180941,-594.956710205,1.28776550293,23.1569482753
0.933333333333,1.89868153071,-594.956710205,1.28799438477,23.152896173
0.95,1.89808125201,-594.956710205,1.28784179688,23.1555974846
0.966666666667,1.89718083396,-594.956710205,1.28768920898,23.1582991559
0.983333333333,1.89537999786,-594.956710205,1.28776550293,23.1569482753
1,1.89477971916,-594.956710205,1.28776550293,23.1569482753
1.01666666667,1.89718083396,-594.956710205,1.28768920898,23.1582991559
1.03333333333,1.89598027656,-594.956710205,1.28761291504,23.1596501264
1.05,1.89477971916,-594.956710205,1.28753662109,23.1610011868
1.06666666667,1.89628041591,-594.956710205,1.28761291504,23.1596501264
1.08333333333,1.89868153071,-594.956710205,1.28761291504,23.1596501264
1.1,1.89477971916,-594.956710205,1.28768920898,23.1582991559
1.11666666667,1.89778111266,-594.956710205,1.28776550293,23.1569482753
1.13333333333,1.89838139136,-594.956710205,1.28776550293,23.1569482753
1.15,1.89507985851,-594.956710205,1.28746032715,23.1623523372
1.16666666667,1.89658055526,-594.956710205,1.28715515137,23.1677578384
1.18333333333,1.89688069461,-594.956710205,1.28746032715,23.1623523372
1.2,1.89598027656,-594.956710205,1.28746032715,23.1623523372
1.21666666667,1.89598027656,-594.956710205,1.28746032715,23.1623523372
1.23333333333,1.89628041591,-594.956710205,1.28730773926,23.1650549078
1.25,1.89237860435,-594.956710205,1.28723144531,23.1664063281
1.26666666667,1.8914781863,-594.956710205,1.2873840332,23.1637035775
1.28333333333,1.892078465,-594.956710205,1.2873840332,23.1637035775
1.3,1.8926787437,-594.956710205,1.28723144531,23.1664063281
1.31666666667,1.88937721085,-594.956710205,1.28707885742,23.1691094386
1.33333333333,1.89177832565,-594.956710205,1.28715515137,23.1677578384
1.35,1.89237860435,-594.956710205,1.28723144531,23.1664063281
1.36666666667,1.8884767928,-594.956710205,1.28730773926,23.1650549078
1.38333333333,1.8902776289,-594.956710205,1.28707885742,23.1691094386
1.4,1.8884767928,-594.956710205,1.28700256348,23.1704611289
1.41666666667,1.89117804695,-594.956710205,1.28715515137,23.1677578384
1.43333333333,1.88637581734,-594.956710205,1.28692626953,23.1718129092
1.45,1.88817665345,-594.956710205,1.28692626953,23.1718129092
1.46666666667,1.88817665345,-594.956710205,1.28700256348,23.1704611289
1.48333333333,1.88697609604,-594.956710205,1.28684997559,23.1731647796
1.5,1.88607567799,-594.956710205,1.28700256348,23.1704611289
1.51666666667,1.88937721085,-594.956710205,1.28692626953,23.1718129092
1.53333333333,1.88577553864,-594.956710205,1.28692626953,23.1718129092
1.55,1.88397470254,-594.956710205,1.28707885742,23.1691094386
1.56666666667,1.88577553864,-594.956710205,1.28692626953,23.1718129092
1.58333333333,1.8872762354,-594.956710205,1.28700256348,23.1704611289
1.6,1.88307428449,-594.956710205,1.28677368164,23.17451674
1.61666666667,1.88247400579,-594.956710205,1.28700256348,23.1704611289
1.63333333333,1.88397470254,-594.956710205,1.2866973877,23.1758687904
1.65,1.88337442384,-594.956710205,1.28677368164,23.17451674
1.66666666667,1.88067316969,-594.956710205,1.28677368164,23.17451674
1.68333333333,1.88277414514,-594.956710205,1.28684997559,23.1731647796
1.7,1.88367456319,-594.956710205,1.28692626953,23.1718129092
1.71666666667,1.88067316969,-594.956710205,1.28692626953,23.1718129092
1.73333333333,1.88307428449,-594.956710205,1.28700256348,23.1704611289
1.75,1.88187372709,-594.956710205,1.28707885742,23.1691094386
1.76666666667,1.87947261228,-594.956710205,1.28677368164,23.17451674
1.78333333333,1.88277414514,-594.956710205,1.28677368164,23.17451674
1.8,1.87947261228,-594.956710205,1.2866973877,23.1758687904
1.81666666667,1.87737163683,-594.956710205,1.28662109375,23.177220931
1.83333333333,1.87977275163,-594.956710205,1.28662109375,23.177220931
1.85,1.87737163683,-594.956710205,1.28677368164,23.17451674
1.86666666667,1.87647121878,-594.956710205,1.2866973877,23.1758687904
1.88333333333,1.87647121878,-594.956710205,1.28662109375,23.177220931
1.9,1.87617107943,-594.956710205,1.28639221191,23.1812778931
1.91666666667,1.87346982528,-594.956710205,1.2865447998,23.1785731616
1.93333333333,1.87497052203,-594.956710205,1.28646850586,23.1799254823
1.95,1.87497052203,-594.956710205,1.2865447998,23.1785731616
1.96666666667,1.87256940722,-594.956710205,1.28646850586,23.1799254823
1.98333333333,1.87316968593,-594.956710205,1.28639221191,23.1812778931
2,1.87527066138,-594.956710205,1.28662109375,23.177220931
2.01666666667,1.87166898917,-594.956710205,1.28639221191,23.1812778931
2.03333333333,1.87437024333,-594.956710205,1.2865447998,23.1785731616
2.05,1.87256940722,-594.956710205,1.28623962402,23.183982985
2.06666666667,1.87226926787,-594.956710205,1.28639221191,23.1812778931
2.08333333333,1.87346982528,-594.956710205,1.28639221191,23.1812778931
2.1,1.87076857112,-594.956710205,1.28616333008,23.1853356662
2.11666666667,1.87106871047,-594.956710205,1.28639221191,23.1812778931
2.13333333333,1.87196912852,-594.956710205,1.28646850586,23.1799254823
2.15,1.86896773502,-594.956710205,1.28623962402,23.183982985
2.16666666667,1.86956801372,-594.956710205,1.28639221191,23.1812778931
2.18333333333,1.87046843177,-594.956710205,1.28631591797,23.182630394
2.2,1.86716689892,-594.956710205,1.28631591797,23.182630394
2.21666666667,1.86866759567,-594.956710205,1.28631591797,23.182630394
2.23333333333,1.86866759567,-594.956710205,1.28623962402,23.183982985
2.25,1.86446564476,-594.956710205,1.28623962402,23.183982985
2.26666666667,1.86716689892,-594.956710205,1.28623962402,23.183982985
2.28333333333,1.86776717762,-594.956710205,1.28623962402,23.183982985
2.3,1.86236466931,-594.956710205,1.28616333008,23.1853356662
2.31666666667,1.86476578411,-594.956710205,1.28608703613,23.1866884376
2.33333333333,1.86476578411,-594.956710205,1.28616333008,23.1853356662
2.35,1.86146425126,-594.956710205,1.28608703613,23.1866884376
2.36666666667,1.86296494801,-594.956710205,1.28601074219,23.1880412991
2.38333333333,1.86176439061,-594.956710205,1.28593444824,23.1893942508
2.4,1.86356522671,-594.956710205,1.28601074219,23.1880412991
2.41666666667,1.86086397256,-594.956710205,1.28601074219,23.1880412991
2.43333333333,1.85906313646,-594.956710205,1.28593444824,23.1893942508
2.45,1.86326508736,-594.956710205,1.28608703613,23.1866884376
2.46666666667,1.86176439061,-594.956710205,1.28601074219,23.1880412991
2.48333333333,1.85906313646,-594.956710205,1.28593444824,23.1893942508
2.5,1.86116411191,-594.956710205,1.28601074219,23.1880412991
2.51666666667,1.86116411191,-594.956710205,1.28593444824,23.1893942508
2.53333333333,1.8581627184,-594.956710205,1.2858581543,23.1907472926
2.55,1.86026369386,-594.956710205,1.28601074219,23.1880412991
2.56666666667,1.85876299711,-594.956710205,1.28593444824,23.1893942508
2.58333333333,1.85606174295,-594.956710205,1.28601074219,23.1880412991
2.6,1.85906313646,-594.956710205,1.28593444824,23.1893942508
2.61666666667,1.85936327581,-594.956710205,1.2858581543,23.1907472926
2.63333333333,1.8563618823,-594.956710205,1.28593444824,23.1893942508
2.65,1.85936327581,-594.956710205,1.2858581543,23.1907472926
2.66666666667,1.8581627184,-594.956710205,1.28593444824,23.1893942508
2.68333333333,1.85426090685,-594.956710205,1.28578186035,23.1921004247
2.7,1.8581627184,-594.956710205,1.28570556641,23.1934536469
